,block_id,first_digits,second_digits,third_digits,message,event_type,trans_fail
2230,blk_-2890623425239811280,081110,222025,15545,INFO,dfs.DataNode$DataTransfer:,Transmitted
2231,blk_-8210618699775853855,081110,222025,15754,INFO,dfs.DataNode$DataTransfer:,Transmitted
2232,blk_-5783747832412912214,081110,222025,15851,INFO,dfs.DataNode$DataTransfer:,Transmitted
2233,blk_2756921036181439171,081110,222025,15945,INFO,dfs.DataNode$DataTransfer:,Transmitted
2234,blk_-1754614307437757536,081110,222025,16037,INFO,dfs.DataNode$DataTransfer:,Transmitted
2235,blk_2818011317480225902,081110,222025,16054,INFO,dfs.DataNode$DataTransfer:,Transmitted
2236,blk_6187529859966179270,081110,222025,16106,INFO,dfs.DataNode$DataTransfer:,Transmitted
2237,blk_196924448992184704,081110,222025,16107,INFO,dfs.DataNode$DataTransfer:,Transmitted
2238,blk_-513478492544419012,081110,222026,15546,INFO,dfs.DataNode$DataTransfer:,Transmitted
2239,blk_-7903318087217828637,081110,222026,15866,INFO,dfs.DataNode$DataTransfer:,Transmitted
2240,blk_7291422315456424713,081110,222026,15968,INFO,dfs.DataNode$DataTransfer:,Transmitted
2241,blk_1893791533439338147,081110,222026,16013,INFO,dfs.DataNode$DataTransfer:,Transmitted
2242,blk_9095218002367950937,081110,222026,16016,INFO,dfs.DataNode$DataTransfer:,Transmitted
2243,blk_-6121726052003558602,081110,222026,16018,INFO,dfs.DataNode$DataTransfer:,Transmitted
2244,blk_-2388785802757663160,081110,222026,16028,INFO,dfs.DataNode$DataTransfer:,Transmitted
2245,blk_726715794460535127,081110,222026,16034,INFO,dfs.DataNode$DataTransfer:,Transmitted
2246,blk_-8033601290548789504,081110,222026,16238,INFO,dfs.DataNode$DataTransfer:,Transmitted
2247,blk_281348649977453375,081110,222026,16282,INFO,dfs.DataNode$DataTransfer:,Transmitted
2248,blk_5741450266990020425,081110,222027,15675,INFO,dfs.DataNode$DataTransfer:,Transmitted
2249,blk_4966240420638082646,081110,222027,15921,INFO,dfs.DataNode$DataTransfer:,Transmitted
2250,blk_7976327462109800229,081110,222027,15953,INFO,dfs.DataNode$DataTransfer:,Transmitted
2251,blk_-7940535779834049509,081110,222027,15969,INFO,dfs.DataNode$DataTransfer:,Transmitted
2252,blk_5240632065631390212,081110,222027,16028,INFO,dfs.DataNode$DataTransfer:,Transmitted
2253,blk_-7285984452504219070,081110,222027,16029,INFO,dfs.DataNode$DataTransfer:,Transmitted
2254,blk_-6413175282344291194,081110,222027,16071,INFO,dfs.DataNode$DataTransfer:,Transmitted
2255,blk_3743052710777954287,081110,222027,16125,INFO,dfs.DataNode$DataTransfer:,Transmitted
2256,blk_4827326813545757026,081110,222027,16230,INFO,dfs.DataNode$DataTransfer:,Transmitted
2257,blk_-4452037987667938797,081110,222028,15882,INFO,dfs.DataNode$DataTransfer:,Transmitted
2258,blk_-1404742191108412837,081110,222028,15964,INFO,dfs.DataNode$DataTransfer:,Transmitted
2259,blk_1375833768007236572,081110,222028,15988,INFO,dfs.DataNode$DataTransfer:,Transmitted
2260,blk_-6589897088584483862,081110,222028,16016,INFO,dfs.DataNode$DataTransfer:,Transmitted
2261,blk_-943340518071344984,081110,222028,16040,INFO,dfs.DataNode$DataTransfer:,Transmitted
2262,blk_-7126229010765485746,081110,222028,16080,INFO,dfs.DataNode$DataTransfer:,Transmitted
2263,blk_8479561290378594838,081110,222028,16099,INFO,dfs.DataNode$DataTransfer:,Transmitted
2264,blk_-5845660514029419579,081110,222028,16104,INFO,dfs.DataNode$DataTransfer:,Transmitted
2265,blk_1469431927032838198,081110,222028,16114,INFO,dfs.DataNode$DataTransfer:,Transmitted
2266,blk_3236494291899365914,081110,222029,15505,INFO,dfs.DataNode$DataTransfer:,Transmitted
2267,blk_8411575722358447630,081110,222029,15586,INFO,dfs.DataNode$DataTransfer:,Transmitted
2268,blk_-8661536776631176937,081110,222029,15707,INFO,dfs.DataNode$DataTransfer:,Transmitted
2269,blk_841792676830934801,081110,222029,15823,INFO,dfs.DataNode$DataTransfer:,Transmitted
2270,blk_297122020465744633,081110,222029,15845,INFO,dfs.DataNode$DataTransfer:,Transmitted
2271,blk_956110349654312915,081110,222029,15883,INFO,dfs.DataNode$DataTransfer:,Transmitted
2272,blk_-4677743237876385471,081110,222029,15890,INFO,dfs.DataNode$DataTransfer:,Transmitted
2273,blk_-6570648889355188667,081110,222029,15920,INFO,dfs.DataNode$DataTransfer:,Transmitted
2274,blk_5121652455250621060,081110,222029,15960,INFO,dfs.DataNode$DataTransfer:,Transmitted
2275,blk_-5321814705263144235,081110,222029,15970,INFO,dfs.DataNode$DataTransfer:,Transmitted
2276,blk_-3241467680516127818,081110,222029,16017,INFO,dfs.DataNode$DataTransfer:,Transmitted
2277,blk_-702618009724393925,081110,222029,16030,INFO,dfs.DataNode$DataTransfer:,Transmitted
2278,blk_7659024277994477702,081110,222029,16110,INFO,dfs.DataNode$DataTransfer:,Transmitted
2279,blk_-8503802779930237107,081110,222030,15245,INFO,dfs.DataNode$DataTransfer:,Transmitted
2280,blk_-5148570518378131091,081110,222030,15515,INFO,dfs.DataNode$DataTransfer:,Transmitted
2281,blk_-3838373939775997443,081110,222030,15560,INFO,dfs.DataNode$DataTransfer:,Transmitted
2282,blk_6178246274786083013,081110,222030,15941,INFO,dfs.DataNode$DataTransfer:,Transmitted
2283,blk_-6604605070350500479,081110,222030,15962,INFO,dfs.DataNode$DataTransfer:,Transmitted
2284,blk_8480296503184420941,081110,222030,15965,INFO,dfs.DataNode$DataTransfer:,Transmitted
2285,blk_-5416254935927133054,081110,222030,15970,INFO,dfs.DataNode$DataTransfer:,Transmitted
2286,blk_1643505071868274657,081110,222030,16052,INFO,dfs.DataNode$DataTransfer:,Transmitted
2287,blk_7572752137561275197,081110,222030,16145,INFO,dfs.DataNode$DataTransfer:,Transmitted
2288,blk_3502893995122488149,081110,222030,16203,INFO,dfs.DataNode$DataTransfer:,Transmitted
2289,blk_8619400434059983061,081110,222031,15588,INFO,dfs.DataNode$DataTransfer:,Transmitted
2290,blk_-5795609064443443235,081110,222031,15791,INFO,dfs.DataNode$DataTransfer:,Transmitted
2291,blk_2288202194796303935,081110,222031,15809,INFO,dfs.DataNode$DataTransfer:,Transmitted
2292,blk_377535454548275384,081110,222031,15850,INFO,dfs.DataNode$DataTransfer:,Transmitted
2293,blk_5148151128480935440,081110,222031,15905,INFO,dfs.DataNode$DataTransfer:,Transmitted
2294,blk_-7074044825293504204,081110,222031,15920,INFO,dfs.DataNode$DataTransfer:,Transmitted
2295,blk_2891916942153789820,081110,222031,15932,INFO,dfs.DataNode$DataTransfer:,Transmitted
2296,blk_-6639604693266567529,081110,222031,16010,INFO,dfs.DataNode$DataTransfer:,Transmitted
2297,blk_7739203788891033646,081110,222031,16031,INFO,dfs.DataNode$DataTransfer:,Transmitted
2298,blk_6112697849631520820,081110,222031,16037,INFO,dfs.DataNode$DataTransfer:,Transmitted
2299,blk_-3700132493007044220,081110,222031,16064,INFO,dfs.DataNode$DataTransfer:,Transmitted
2300,blk_2741965161086243141,081110,222031,16115,INFO,dfs.DataNode$DataTransfer:,Transmitted
2301,blk_3601294872968203220,081110,222031,16189,INFO,dfs.DataNode$DataTransfer:,Transmitted
2302,blk_4989567935780352127,081110,222031,16263,INFO,dfs.DataNode$DataTransfer:,Transmitted
2303,blk_7744954898081029105,081110,222032,15478,INFO,dfs.DataNode$DataTransfer:,Transmitted
2304,blk_5438004616990414649,081110,222032,15618,INFO,dfs.DataNode$DataTransfer:,Transmitted
2305,blk_8890204816573200573,081110,222032,15670,INFO,dfs.DataNode$DataTransfer:,Transmitted
2306,blk_7486942821372101102,081110,222032,15858,INFO,dfs.DataNode$DataTransfer:,Transmitted
2307,blk_-3486851339856843185,081110,222032,16027,INFO,dfs.DataNode$DataTransfer:,Transmitted
2308,blk_-8664634459435348511,081110,222032,16043,INFO,dfs.DataNode$DataTransfer:,Transmitted
2309,blk_593203340211743004,081110,222033,15819,INFO,dfs.DataNode$DataTransfer:,Transmitted
2310,blk_2875463291108007839,081110,222033,16035,INFO,dfs.DataNode$DataTransfer:,Transmitted
2311,blk_-3566768386944303012,081110,222033,16059,INFO,dfs.DataNode$DataTransfer:,Transmitted
2312,blk_5748457160071658994,081110,222033,16084,INFO,dfs.DataNode$DataTransfer:,Transmitted
2313,blk_7731138884988840896,081110,222033,16286,INFO,dfs.DataNode$DataTransfer:,Transmitted
2314,blk_7039397465047335354,081110,222034,15834,INFO,dfs.DataNode$DataTransfer:,Transmitted
2315,blk_-6208344122304640115,081110,222034,15905,INFO,dfs.DataNode$DataTransfer:,Transmitted
2316,blk_7352772543168163240,081110,222034,15934,INFO,dfs.DataNode$DataTransfer:,Transmitted
2317,blk_229616136806723820,081110,222034,16000,INFO,dfs.DataNode$DataTransfer:,Transmitted
2318,blk_1064210286896086143,081110,222034,16003,INFO,dfs.DataNode$DataTransfer:,Transmitted
2319,blk_-567921149745101248,081110,222034,16016,INFO,dfs.DataNode$DataTransfer:,Transmitted
2320,blk_2373218064980559375,081110,222034,16022,INFO,dfs.DataNode$DataTransfer:,Transmitted
2321,blk_-943069488999387152,081110,222034,16041,INFO,dfs.DataNode$DataTransfer:,Transmitted
2322,blk_1191524901712345580,081110,222034,16291,INFO,dfs.DataNode$DataTransfer:,Transmitted
2323,blk_-5024648860947911236,081110,222035,15246,INFO,dfs.DataNode$DataTransfer:,Transmitted
2324,blk_7507915719221132002,081110,222035,15510,INFO,dfs.DataNode$DataTransfer:,Transmitted
2325,blk_-3356422588714994640,081110,222035,15521,INFO,dfs.DataNode$DataTransfer:,Transmitted
2326,blk_-2433779501180250303,081110,222035,15676,INFO,dfs.DataNode$DataTransfer:,Transmitted
2327,blk_-81414251439139733,081110,222035,15817,INFO,dfs.DataNode$DataTransfer:,Transmitted
2328,blk_-2727874350833384101,081110,222035,15872,INFO,dfs.DataNode$DataTransfer:,Transmitted
2329,blk_-5765167433161507402,081110,222035,15897,INFO,dfs.DataNode$DataTransfer:,Transmitted
2330,blk_-4331194387524846598,081110,222035,15933,INFO,dfs.DataNode$DataTransfer:,Transmitted
2331,blk_189047241229896855,081110,222035,15950,INFO,dfs.DataNode$DataTransfer:,Transmitted
2332,blk_-7926011642560066701,081110,222035,15980,INFO,dfs.DataNode$DataTransfer:,Transmitted
2333,blk_4755704966249726783,081110,222035,16074,INFO,dfs.DataNode$DataTransfer:,Transmitted
2334,blk_8709876257045736701,081110,222035,16129,INFO,dfs.DataNode$DataTransfer:,Transmitted
2335,blk_8131385485080675446,081110,222035,16218,INFO,dfs.DataNode$DataTransfer:,Transmitted
2336,blk_5688846066650565838,081110,222036,15530,INFO,dfs.DataNode$DataTransfer:,Transmitted
2337,blk_2419817962643184583,081110,222036,15862,INFO,dfs.DataNode$DataTransfer:,Transmitted
2338,blk_5488525184557154951,081110,222036,15947,INFO,dfs.DataNode$DataTransfer:,Transmitted
2339,blk_4456916653767480203,081110,222036,15976,INFO,dfs.DataNode$DataTransfer:,Transmitted
2340,blk_9053403394183598014,081110,222036,15976,INFO,dfs.DataNode$DataTransfer:,Transmitted
2341,blk_6681024906598533900,081110,222036,16043,INFO,dfs.DataNode$DataTransfer:,Transmitted
2342,blk_7648841107251665766,081110,222036,16085,INFO,dfs.DataNode$DataTransfer:,Transmitted
2343,blk_-398652983670437467,081110,222036,16101,INFO,dfs.DataNode$DataTransfer:,Transmitted
2344,blk_6869018447456516636,081110,222036,16129,INFO,dfs.DataNode$DataTransfer:,Transmitted
2345,blk_5621907375887314213,081110,222036,16170,INFO,dfs.DataNode$DataTransfer:,Transmitted
2346,blk_-757960182498975932,081110,222036,16209,INFO,dfs.DataNode$DataTransfer:,Transmitted
2347,blk_5118664261618539875,081110,222037,15750,INFO,dfs.DataNode$DataTransfer:,Transmitted
2348,blk_-122762922255101149,081110,222037,15905,INFO,dfs.DataNode$DataTransfer:,Transmitted
2349,blk_-7421578568631823792,081110,222037,15941,INFO,dfs.DataNode$DataTransfer:,Transmitted
2350,blk_5635787809342124166,081110,222037,16029,INFO,dfs.DataNode$DataTransfer:,Transmitted
2351,blk_8702894439974117241,081110,222037,16104,INFO,dfs.DataNode$DataTransfer:,Transmitted
2352,blk_5359400960630036461,081110,222037,16112,INFO,dfs.DataNode$DataTransfer:,Transmitted
2353,blk_8733207307274707905,081110,222037,16195,INFO,dfs.DataNode$DataTransfer:,Transmitted
2354,blk_3707136813897643803,081110,222038,15746,INFO,dfs.DataNode$DataTransfer:,Transmitted
2355,blk_-2610256770731596149,081110,222038,15819,INFO,dfs.DataNode$DataTransfer:,Transmitted
2356,blk_603684260619172112,081110,222038,15887,INFO,dfs.DataNode$DataTransfer:,Transmitted
2357,blk_-7153505457199116496,081110,222038,16019,INFO,dfs.DataNode$DataTransfer:,Transmitted
2358,blk_5116660163839697301,081110,222038,16058,INFO,dfs.DataNode$DataTransfer:,Transmitted
2359,blk_4693657752634750810,081110,222039,15474,INFO,dfs.DataNode$DataTransfer:,Transmitted
2360,blk_4667315814735310301,081110,222039,15731,INFO,dfs.DataNode$DataTransfer:,Transmitted
2361,blk_-8833916647701959447,081110,222039,15764,INFO,dfs.DataNode$DataTransfer:,Transmitted
2362,blk_-5526447522733267180,081110,222039,15792,INFO,dfs.DataNode$DataTransfer:,Transmitted
2363,blk_948234821311834366,081110,222039,15818,INFO,dfs.DataNode$DataTransfer:,Transmitted
2364,blk_8848074318379726606,081110,222039,15921,INFO,dfs.DataNode$DataTransfer:,Transmitted
2365,blk_5423068519686778973,081110,222039,16017,INFO,dfs.DataNode$DataTransfer:,Transmitted
2366,blk_4258862871822415442,081110,222039,16160,INFO,dfs.DataNode$DataTransfer:,Transmitted
2367,blk_-3479583855877140142,081110,222040,15690,INFO,dfs.DataNode$DataTransfer:,Transmitted
2368,blk_4322355954534754521,081110,222040,15750,INFO,dfs.DataNode$DataTransfer:,Transmitted
2369,blk_4003099561917171184,081110,222040,15954,INFO,dfs.DataNode$DataTransfer:,Transmitted
2370,blk_-1034641313644685794,081110,222040,15973,INFO,dfs.DataNode$DataTransfer:,Transmitted
2371,blk_-4258772009069141582,081110,222040,15981,INFO,dfs.DataNode$DataTransfer:,Transmitted
2372,blk_-3669718697244075750,081110,222040,16027,INFO,dfs.DataNode$DataTransfer:,Transmitted
2373,blk_-1656564893971288409,081110,222040,16100,INFO,dfs.DataNode$DataTransfer:,Transmitted
2374,blk_-973459474595611968,081110,222040,16113,INFO,dfs.DataNode$DataTransfer:,Transmitted
2375,blk_6431291615021754175,081110,222040,16196,INFO,dfs.DataNode$DataTransfer:,Transmitted
2376,blk_-5673357558577214862,081110,222041,15520,INFO,dfs.DataNode$DataTransfer:,Transmitted
2377,blk_-5749960515765157237,081110,222041,15824,INFO,dfs.DataNode$DataTransfer:,Transmitted
2378,blk_4460287719684222339,081110,222041,15846,INFO,dfs.DataNode$DataTransfer:,Transmitted
2379,blk_444284921155441624,081110,222041,15870,INFO,dfs.DataNode$DataTransfer:,Transmitted
2380,blk_-2228838059431146445,081110,222041,15900,INFO,dfs.DataNode$DataTransfer:,Transmitted
2381,blk_4305616993553069387,081110,222041,15929,INFO,dfs.DataNode$DataTransfer:,Transmitted
2382,blk_-3084430007073809929,081110,222041,15934,INFO,dfs.DataNode$DataTransfer:,Transmitted
2383,blk_-5151700300292123080,081110,222041,15969,INFO,dfs.DataNode$DataTransfer:,Transmitted
2384,blk_3627425967578725166,081110,222041,16007,INFO,dfs.DataNode$DataTransfer:,Transmitted
2385,blk_-5548777694280512605,081110,222041,16024,INFO,dfs.DataNode$DataTransfer:,Transmitted
2386,blk_8682640889642129205,081110,222041,16033,INFO,dfs.DataNode$DataTransfer:,Transmitted
2387,blk_-6947035064328300664,081110,222041,16045,INFO,dfs.DataNode$DataTransfer:,Transmitted
2388,blk_-5513640508500780385,081110,222042,15559,INFO,dfs.DataNode$DataTransfer:,Transmitted
2389,blk_699795282094108029,081110,222042,15773,INFO,dfs.DataNode$DataTransfer:,Transmitted
2390,blk_6993207432366600030,081110,222042,15811,INFO,dfs.DataNode$DataTransfer:,Transmitted
2391,blk_4414644179961808738,081110,222042,15840,INFO,dfs.DataNode$DataTransfer:,Transmitted
2392,blk_-167767603639381540,081110,222042,15881,INFO,dfs.DataNode$DataTransfer:,Transmitted
2393,blk_-4248018403723043783,081110,222042,15900,INFO,dfs.DataNode$DataTransfer:,Transmitted
2394,blk_-7345614482241877893,081110,222042,15953,INFO,dfs.DataNode$DataTransfer:,Transmitted
2395,blk_3663533240450687684,081110,222042,16009,INFO,dfs.DataNode$DataTransfer:,Transmitted
2396,blk_3382458523663702923,081110,222042,16041,INFO,dfs.DataNode$DataTransfer:,Transmitted
2397,blk_7347529544781244034,081110,222042,16044,INFO,dfs.DataNode$DataTransfer:,Transmitted
2398,blk_8797694679589832630,081110,222042,16107,INFO,dfs.DataNode$DataTransfer:,Transmitted
2399,blk_-3105329382011483478,081110,222042,16110,INFO,dfs.DataNode$DataTransfer:,Transmitted
2400,blk_8032226246020759194,081110,222042,16233,INFO,dfs.DataNode$DataTransfer:,Transmitted
2401,blk_-1201605990827814213,081110,222042,16236,INFO,dfs.DataNode$DataTransfer:,Transmitted
2402,blk_173214282757474682,081110,222043,15836,INFO,dfs.DataNode$DataTransfer:,Transmitted
2403,blk_5120956600062524984,081110,222043,15843,INFO,dfs.DataNode$DataTransfer:,Transmitted
2404,blk_6711665978901325696,081110,222043,15969,INFO,dfs.DataNode$DataTransfer:,Transmitted
2405,blk_-3141795293498089998,081110,222043,15971,INFO,dfs.DataNode$DataTransfer:,Transmitted
2406,blk_8941707168947090060,081110,222043,15992,INFO,dfs.DataNode$DataTransfer:,Transmitted
2407,blk_-1867554151377778029,081110,222043,16004,INFO,dfs.DataNode$DataTransfer:,Transmitted
2408,blk_227385790568806987,081110,222043,16054,INFO,dfs.DataNode$DataTransfer:,Transmitted
2409,blk_7145733201652844454,081110,222043,16131,INFO,dfs.DataNode$DataTransfer:,Transmitted
2410,blk_8454317414177080625,081110,222044,15594,INFO,dfs.DataNode$DataTransfer:,Transmitted
2411,blk_4432129819451124204,081110,222044,15803,INFO,dfs.DataNode$DataTransfer:,Transmitted
2412,blk_6011448445473957208,081110,222044,15949,INFO,dfs.DataNode$DataTransfer:,Transmitted
2413,blk_-4782991111596010689,081110,222044,15957,INFO,dfs.DataNode$DataTransfer:,Transmitted
2414,blk_4055748641189666256,081110,222044,16012,INFO,dfs.DataNode$DataTransfer:,Transmitted
2415,blk_6370639238245285653,081110,222044,16067,INFO,dfs.DataNode$DataTransfer:,Transmitted
2416,blk_916015407612212971,081110,222044,16076,INFO,dfs.DataNode$DataTransfer:,Transmitted
2417,blk_-5364455427408141299,081110,222044,16093,INFO,dfs.DataNode$DataTransfer:,Transmitted
2418,blk_2147199249061343193,081110,222044,16094,INFO,dfs.DataNode$DataTransfer:,Transmitted
2419,blk_4898643033968543040,081110,222045,15559,INFO,dfs.DataNode$DataTransfer:,Transmitted
2420,blk_7811126218341652744,081110,222045,15866,INFO,dfs.DataNode$DataTransfer:,Transmitted
2421,blk_4842380628851264174,081110,222045,15881,INFO,dfs.DataNode$DataTransfer:,Transmitted
2422,blk_6989094700274811196,081110,222045,15915,INFO,dfs.DataNode$DataTransfer:,Transmitted
2423,blk_7275552610681444756,081110,222045,15961,INFO,dfs.DataNode$DataTransfer:,Transmitted
2424,blk_7168792264343856790,081110,222045,16029,INFO,dfs.DataNode$DataTransfer:,Transmitted
2425,blk_-3415891620759075678,081110,222045,16097,INFO,dfs.DataNode$DataTransfer:,Transmitted
2426,blk_3102259316079710822,081110,222045,16098,INFO,dfs.DataNode$DataTransfer:,Transmitted
2427,blk_1106981065462719386,081110,222045,16119,INFO,dfs.DataNode$DataTransfer:,Transmitted
2428,blk_162172225125027577,081110,222045,16229,INFO,dfs.DataNode$DataTransfer:,Transmitted
2429,blk_9154542182486651656,081110,222046,15772,INFO,dfs.DataNode$DataTransfer:,Transmitted
2430,blk_5755041026374960709,081110,222046,15784,INFO,dfs.DataNode$DataTransfer:,Transmitted
2431,blk_8793215512798899364,081110,222046,15848,INFO,dfs.DataNode$DataTransfer:,Transmitted
2432,blk_148222757604265864,081110,222046,15873,INFO,dfs.DataNode$DataTransfer:,Transmitted
2433,blk_-2141394089672858193,081110,222046,15901,INFO,dfs.DataNode$DataTransfer:,Transmitted
2434,blk_-3148379236702114343,081110,222046,15906,INFO,dfs.DataNode$DataTransfer:,Transmitted
2435,blk_3730636390489720702,081110,222046,15953,INFO,dfs.DataNode$DataTransfer:,Transmitted
