,block_id,first_digits,second_digits,third_digits,message,event_type
1540,blk_2102593185110930184,081110,211528,19,INFO,dfs.DataNode:
1541,blk_2184035180498068953,081110,211528,19,INFO,dfs.DataNode:
1542,blk_-6169791508667032037,081110,211528,19,INFO,dfs.DataNode:
1543,blk_3627425967578725166,081110,211528,19,INFO,dfs.DataNode:
1544,blk_6397947324808565946,081110,211528,19,INFO,dfs.DataNode:
1545,blk_7928984070069354526,081110,211528,19,INFO,dfs.DataNode:
1546,blk_6090394433010913538,081110,211529,18,INFO,dfs.DataNode:
1547,blk_6655934270802948551,081110,211529,18,INFO,dfs.DataNode:
1548,blk_4460287719684222339,081110,211529,19,INFO,dfs.DataNode:
1549,blk_916015407612212971,081110,211529,19,INFO,dfs.DataNode:
1550,blk_2823675744318711251,081110,211529,19,INFO,dfs.DataNode:
1551,blk_8812123404231457998,081110,211529,19,INFO,dfs.DataNode:
1552,blk_-809124579229349018,081110,211529,19,INFO,dfs.DataNode:
1553,blk_5839236221302869904,081110,211529,19,INFO,dfs.DataNode:
1554,blk_4027317474470447486,081110,211529,19,INFO,dfs.DataNode:
1555,blk_-71589457241177829,081110,211530,18,INFO,dfs.DataNode:
1556,blk_3516659745098354366,081110,211530,19,INFO,dfs.DataNode:
1557,blk_726715794460535127,081110,211530,19,INFO,dfs.DataNode:
1558,blk_4912476073040629842,081110,211530,19,INFO,dfs.DataNode:
1559,blk_5118664261618539875,081110,211530,19,INFO,dfs.DataNode:
1560,blk_6237092810864241463,081110,211530,19,INFO,dfs.DataNode:
1561,blk_8859532456937089640,081110,211530,19,INFO,dfs.DataNode:
1562,blk_6187529859966179270,081110,211530,19,INFO,dfs.DataNode:
1563,blk_-1962594935190045679,081110,211531,19,INFO,dfs.DataNode:
1564,blk_7122460910286990178,081110,211531,19,INFO,dfs.DataNode:
1565,blk_4479894216141452493,081110,211531,19,INFO,dfs.DataNode:
1566,blk_-2971880244366081390,081110,211531,19,INFO,dfs.DataNode:
1567,blk_2206205674325768812,081110,211531,19,INFO,dfs.DataNode:
1568,blk_-1470250012612845302,081110,211531,19,INFO,dfs.DataNode:
1569,blk_7648841107251665766,081110,211532,19,INFO,dfs.DataNode:
1570,blk_9175388788008788314,081110,211532,19,INFO,dfs.DataNode:
1571,blk_8890204816573200573,081110,211532,19,INFO,dfs.DataNode:
1572,blk_5649271972264062694,081110,211532,19,INFO,dfs.DataNode:
1573,blk_7342022561458178142,081110,211532,19,INFO,dfs.DataNode:
1574,blk_-803789386256577022,081110,211533,19,INFO,dfs.DataNode:
1575,blk_7731138884988840896,081110,211533,19,INFO,dfs.DataNode:
1576,blk_-2172835380696201868,081110,211533,19,INFO,dfs.DataNode:
1577,blk_4414644179961808738,081110,211533,19,INFO,dfs.DataNode:
1578,blk_4559072874285220882,081110,211533,19,INFO,dfs.DataNode:
1579,blk_4817120834356969274,081110,211533,19,INFO,dfs.DataNode:
1580,blk_8468617696387184430,081110,211533,19,INFO,dfs.DataNode:
1581,blk_7486942821372101102,081110,211534,19,INFO,dfs.DataNode:
1582,blk_-973459474595611968,081110,211534,19,INFO,dfs.DataNode:
1583,blk_-5034668182230913388,081110,211534,19,INFO,dfs.DataNode:
1584,blk_-5169099347511225643,081110,211535,19,INFO,dfs.DataNode:
1585,blk_-4122744455178867804,081110,211535,19,INFO,dfs.DataNode:
1586,blk_3726486212536684301,081110,211535,19,INFO,dfs.DataNode:
1587,blk_-7322142911220931175,081110,211535,19,INFO,dfs.DataNode:
1588,blk_1064210286896086143,081110,211535,19,INFO,dfs.DataNode:
1589,blk_2818011317480225902,081110,211535,19,INFO,dfs.DataNode:
1590,blk_-1234432054242752324,081110,211535,19,INFO,dfs.DataNode:
1591,blk_2360091197416227915,081110,211536,18,INFO,dfs.DataNode:
1592,blk_-3084430007073809929,081110,211536,19,INFO,dfs.DataNode:
1593,blk_-3313804920336937895,081110,211536,19,INFO,dfs.DataNode:
1594,blk_9181257092387158847,081110,211536,19,INFO,dfs.DataNode:
1595,blk_4693657752634750810,081110,211536,19,INFO,dfs.DataNode:
1596,blk_5067326377185315788,081110,211536,19,INFO,dfs.DataNode:
1597,blk_8941707168947090060,081110,211537,19,INFO,dfs.DataNode:
1598,blk_-5285132021094667425,081110,211537,19,INFO,dfs.DataNode:
1599,blk_-5140072410813878235,081110,211537,19,INFO,dfs.DataNode:
1600,blk_-284853271349280341,081110,211537,19,INFO,dfs.DataNode:
1601,blk_-2141394089672858193,081110,211538,19,INFO,dfs.DataNode:
1602,blk_3502893995122488149,081110,211538,19,INFO,dfs.DataNode:
1603,blk_7354169227813880290,081110,211538,19,INFO,dfs.DataNode:
1604,blk_4850795740151118967,081110,211538,19,INFO,dfs.DataNode:
1605,blk_1710642404128071773,081110,211538,19,INFO,dfs.DataNode:
1606,blk_-971328061059725603,081110,211538,19,INFO,dfs.DataNode:
1607,blk_3640418781208675405,081110,211538,19,INFO,dfs.DataNode:
1608,blk_-2748179068428656625,081110,211538,19,INFO,dfs.DataNode:
1609,blk_1893791533439338147,081110,211538,19,INFO,dfs.DataNode:
1610,blk_-1201605990827814213,081110,211539,18,INFO,dfs.DataNode:
1611,blk_-1310550932959505210,081110,211539,19,INFO,dfs.DataNode:
1612,blk_4258862871822415442,081110,211539,19,INFO,dfs.DataNode:
1613,blk_5741450266990020425,081110,211539,19,INFO,dfs.DataNode:
1614,blk_-2680463949538895916,081110,211539,19,INFO,dfs.DataNode:
1615,blk_8098902285679445104,081110,211539,19,INFO,dfs.DataNode:
1616,blk_-1514827916214498292,081110,211539,19,INFO,dfs.DataNode:
1617,blk_8797694679589832630,081110,211539,19,INFO,dfs.DataNode:
1618,blk_4003099561917171184,081110,211539,19,INFO,dfs.DataNode:
1619,blk_-1752491707529616148,081110,211539,19,INFO,dfs.DataNode:
1620,blk_6681024906598533900,081110,211539,19,INFO,dfs.DataNode:
1621,blk_1720374673378191067,081110,211540,19,INFO,dfs.DataNode:
1622,blk_7209204405633291228,081110,211540,19,INFO,dfs.DataNode:
1623,blk_6915407519045582953,081110,211540,19,INFO,dfs.DataNode:
1624,blk_-3669718697244075750,081110,211540,19,INFO,dfs.DataNode:
1625,blk_4292382298896622412,081110,211541,18,INFO,dfs.DataNode:
1626,blk_-5221913589007829702,081110,211541,18,INFO,dfs.DataNode:
1627,blk_3730636390489720702,081110,211541,19,INFO,dfs.DataNode:
1628,blk_7945529119489797576,081110,211541,19,INFO,dfs.DataNode:
1629,blk_-3106776241696950972,081110,211541,19,INFO,dfs.DataNode:
1630,blk_8682640889642129205,081110,211543,19,INFO,dfs.DataNode:
1631,blk_8280568043836410371,081110,211543,19,INFO,dfs.DataNode:
1632,blk_8032226246020759194,081110,211544,19,INFO,dfs.DataNode:
1633,blk_4325047027851215894,081110,211544,19,INFO,dfs.DataNode:
1634,blk_8977339736179150741,081110,211544,19,INFO,dfs.DataNode:
1635,blk_-71589457241177829,081110,211545,18,INFO,dfs.DataNode:
1636,blk_5309129999439895345,081110,211545,19,INFO,dfs.DataNode:
1637,blk_8987704776229160529,081110,211545,19,INFO,dfs.DataNode:
1638,blk_7039397465047335354,081110,211545,19,INFO,dfs.DataNode:
1639,blk_-1430228886876430882,081110,211545,19,INFO,dfs.DataNode:
1640,blk_-1022089499698905472,081110,211545,19,INFO,dfs.DataNode:
1641,blk_4957641220519018981,081110,211546,19,INFO,dfs.DataNode:
1642,blk_8258379123792613198,081110,211546,19,INFO,dfs.DataNode:
1643,blk_7653368769750971126,081110,211546,19,INFO,dfs.DataNode:
1644,blk_6210338118805078489,081110,211546,19,INFO,dfs.DataNode:
1645,blk_6989094700274811196,081110,211546,19,INFO,dfs.DataNode:
1646,blk_5027060490904971674,081110,211546,19,INFO,dfs.DataNode:
1647,blk_7032263465035689015,081110,211547,19,INFO,dfs.DataNode:
1648,blk_460690630118857947,081110,211548,19,INFO,dfs.DataNode:
1649,blk_-613411939027250660,081110,211548,19,INFO,dfs.DataNode:
1650,blk_6198862311072074369,081110,211548,19,INFO,dfs.DataNode:
1651,blk_6852299711169201164,081110,211548,19,INFO,dfs.DataNode:
1652,blk_5288952564467520413,081110,211549,19,INFO,dfs.DataNode:
1653,blk_7611001228405768853,081110,211549,19,INFO,dfs.DataNode:
1654,blk_7613312820553929634,081110,211549,19,INFO,dfs.DataNode:
1655,blk_-105548502436360686,081110,211550,18,INFO,dfs.DataNode:
1656,blk_3433568873464998730,081110,211550,18,INFO,dfs.DataNode:
1657,blk_8480296503184420941,081110,211550,19,INFO,dfs.DataNode:
1658,blk_8388120454934972602,081110,211550,19,INFO,dfs.DataNode:
1659,blk_-71589457241177829,081110,211550,19,INFO,dfs.DataNode:
1660,blk_-71589457241177829,081110,211551,18,INFO,dfs.DataNode:
1661,blk_7673439162784153267,081110,211551,19,INFO,dfs.DataNode:
1662,blk_8829457195512099801,081110,211551,19,INFO,dfs.DataNode:
1663,blk_8814243306550388868,081110,211551,19,INFO,dfs.DataNode:
1664,blk_-1674519902739946133,081110,211551,19,INFO,dfs.DataNode:
1665,blk_7404670958682385273,081110,211551,19,INFO,dfs.DataNode:
1666,blk_4475957310420284226,081110,211551,19,INFO,dfs.DataNode:
1667,blk_4075612420384039974,081110,211552,19,INFO,dfs.DataNode:
1668,blk_5359400960630036461,081110,211553,19,INFO,dfs.DataNode:
1669,blk_8793215512798899364,081110,211553,19,INFO,dfs.DataNode:
1670,blk_8991392783961114486,081110,211553,19,INFO,dfs.DataNode:
1671,blk_-2837289099293468556,081110,211554,19,INFO,dfs.DataNode:
1672,blk_-702618009724393925,081110,211554,19,INFO,dfs.DataNode:
1673,blk_4755704966249726783,081110,211555,19,INFO,dfs.DataNode:
1674,blk_5376334748793140022,081110,211555,19,INFO,dfs.DataNode:
1675,blk_7507915719221132002,081110,211555,19,INFO,dfs.DataNode:
1676,blk_8315581174831917286,081110,211556,19,INFO,dfs.DataNode:
1677,blk_2926475833166201576,081110,211556,19,INFO,dfs.DataNode:
1678,blk_1347943601053991053,081110,211557,19,INFO,dfs.DataNode:
1679,blk_-5548777694280512605,081110,211557,19,INFO,dfs.DataNode:
1680,blk_-4776793855302651473,081110,211558,18,INFO,dfs.DataNode:
1681,blk_6513044530294604534,081110,211558,19,INFO,dfs.DataNode:
1682,blk_6534226643497753487,081110,211558,19,INFO,dfs.DataNode:
1683,blk_5861800484980668140,081110,211559,19,INFO,dfs.DataNode:
1684,blk_5278917600638801627,081110,211600,19,INFO,dfs.DataNode:
1685,blk_-5185153455021787606,081110,211600,19,INFO,dfs.DataNode:
1686,blk_9154542182486651656,081110,211600,19,INFO,dfs.DataNode:
1687,blk_311230975369278533,081110,211601,19,INFO,dfs.DataNode:
1688,blk_-1161730230107394325,081110,211601,19,INFO,dfs.DataNode:
1689,blk_7744954898081029105,081110,211602,19,INFO,dfs.DataNode:
1690,blk_-2577564740050142351,081110,211603,19,INFO,dfs.DataNode:
1691,blk_5914141575587138582,081110,211603,19,INFO,dfs.DataNode:
1692,blk_-3678863563775278735,081110,211605,19,INFO,dfs.DataNode:
1693,blk_-1316492016529708173,081110,211606,18,INFO,dfs.DataNode:
1694,blk_5634507786572010977,081110,211606,19,INFO,dfs.DataNode:
1695,blk_8809181567863476639,081110,211608,19,INFO,dfs.DataNode:
1696,blk_-943069488999387152,081110,211608,19,INFO,dfs.DataNode:
1697,blk_-578216075324803702,081110,211609,19,INFO,dfs.DataNode:
1698,blk_-2369467316913880127,081110,211611,19,INFO,dfs.DataNode:
1699,blk_-2997364961219352753,081110,211612,18,INFO,dfs.DataNode:
1700,blk_-1404742191108412837,081110,211614,19,INFO,dfs.DataNode:
1701,blk_3651182646119041301,081110,211615,19,INFO,dfs.DataNode:
1702,blk_-8512413998345829498,081110,211620,19,INFO,dfs.DataNode:
1703,blk_-974912557518668817,081110,211622,18,INFO,dfs.DataNode:
1704,blk_-7807304727523270380,081110,211623,18,INFO,dfs.DataNode:
1705,blk_6380398561955424714,081110,211624,18,INFO,dfs.DataNode:
1706,blk_3368729281736867209,081110,211627,19,INFO,dfs.DataNode:
1707,blk_591005947029800175,081110,211628,19,INFO,dfs.DataNode:
1708,blk_6331475185557024937,081110,211634,19,INFO,dfs.DataNode:
1709,blk_-8345123144188632550,081110,211644,19,INFO,dfs.DataNode:
1710,blk_-5069947244395201456,081110,211644,19,INFO,dfs.DataNode:
1711,blk_8691662935882023985,081110,211645,19,INFO,dfs.DataNode:
1712,blk_2378345141325651935,081110,211646,19,INFO,dfs.DataNode:
1713,blk_-8730637052404325281,081110,211649,19,INFO,dfs.DataNode:
1714,blk_-3802281869805706944,081110,211652,18,INFO,dfs.DataNode:
1715,blk_-407052155280454023,081110,211652,18,INFO,dfs.DataNode:
1716,blk_-6787521980063312347,081110,211655,19,INFO,dfs.DataNode:
1717,blk_7228855902021006130,081110,211701,19,INFO,dfs.DataNode:
1718,blk_8390692283505484476,081110,211714,19,INFO,dfs.DataNode:
1719,blk_8306048640694147137,081110,211719,19,INFO,dfs.DataNode:
1720,blk_-3227624282084827499,081110,211720,19,INFO,dfs.DataNode:
1721,blk_-1566101677959498167,081110,211728,18,INFO,dfs.DataNode:
1722,blk_-7823113115145319017,081110,211729,19,INFO,dfs.DataNode:
1723,blk_-3780360373776325901,081110,211733,19,INFO,dfs.DataNode:
1724,blk_8220345006364305051,081110,211739,18,INFO,dfs.DataNode:
1725,blk_2886048535175099426,081110,211739,19,INFO,dfs.DataNode:
1726,blk_6634951478440356665,081110,211739,19,INFO,dfs.DataNode:
1727,blk_5711243077426500758,081110,211739,19,INFO,dfs.DataNode:
1728,blk_-7441004192089731220,081110,211739,19,INFO,dfs.DataNode:
1729,blk_7228394071291451591,081110,211739,19,INFO,dfs.DataNode:
1730,blk_-4906965335657534698,081110,211739,19,INFO,dfs.DataNode:
1731,blk_7993307969293766480,081110,211740,19,INFO,dfs.DataNode:
1732,blk_5151617445608067508,081110,211740,19,INFO,dfs.DataNode:
1733,blk_8744455227027015216,081110,211740,19,INFO,dfs.DataNode:
1734,blk_-7950079174963300830,081110,211740,19,INFO,dfs.DataNode:
1735,blk_-4379423137719077761,081110,211740,19,INFO,dfs.DataNode:
1736,blk_923434995459511937,081110,211741,19,INFO,dfs.DataNode:
1737,blk_7451967130455588452,081110,211742,19,INFO,dfs.DataNode:
1738,blk_1094436236571873748,081110,211742,19,INFO,dfs.DataNode:
1739,blk_5401050599579573991,081110,211743,19,INFO,dfs.DataNode:
1740,blk_-1514077438187430060,081110,211744,19,INFO,dfs.DataNode:
1741,blk_-1245671336216873902,081110,211746,19,INFO,dfs.DataNode:
1742,blk_415931112136552995,081110,211748,19,INFO,dfs.DataNode:
1743,blk_7440999138872311416,081110,211755,19,INFO,dfs.DataNode:
1744,blk_-644962657919345373,081110,211756,18,INFO,dfs.DataNode:
1745,blk_7404383946257649791,081110,211807,19,INFO,dfs.DataNode:
1746,blk_-7035886467210641729,081110,211817,18,INFO,dfs.DataNode:
1747,blk_-4080589395435356248,081110,211817,19,INFO,dfs.DataNode:
1748,blk_3381030911725573744,081110,211820,19,INFO,dfs.DataNode:
1749,blk_3495509168615792908,081110,211820,19,INFO,dfs.DataNode:
1750,blk_-7789385477731767375,081110,211839,19,INFO,dfs.DataNode:
1751,blk_-3898914702533376268,081110,211841,19,INFO,dfs.DataNode:
1752,blk_1103664705757364718,081110,211904,19,INFO,dfs.DataNode:
1753,blk_1589726665419781670,081110,211905,19,INFO,dfs.DataNode:
1754,blk_8756781367453648854,081110,211905,19,INFO,dfs.DataNode:
1755,blk_-2786362637773867923,081110,211921,19,INFO,dfs.DataNode:
1756,blk_-6698655194080322268,081110,211937,19,INFO,dfs.DataNode:
1757,blk_-1342492894333170617,081110,211939,19,INFO,dfs.DataNode:
1758,blk_-3799054995454738018,081110,211939,19,INFO,dfs.DataNode:
1759,blk_2384016608757456393,081110,211947,18,INFO,dfs.DataNode:
1760,blk_-9153926305989047396,081110,211948,19,INFO,dfs.DataNode:
1761,blk_7828258332250783037,081110,212005,18,INFO,dfs.DataNode:
1762,blk_-5854821728859733105,081110,212010,19,INFO,dfs.DataNode:
1763,blk_1186366743774299689,081110,212025,19,INFO,dfs.DataNode:
1764,blk_-4250706752040073149,081110,212106,18,INFO,dfs.DataNode:
1765,blk_-345400269945052479,081110,212113,19,INFO,dfs.DataNode:
1766,blk_-4929282385926643187,081110,212116,19,INFO,dfs.DataNode:
1767,blk_-5260904025450561095,081110,212116,19,INFO,dfs.DataNode:
1768,blk_837818147181820378,081110,212117,19,INFO,dfs.DataNode:
1769,blk_-3521594243627785950,081110,212130,19,INFO,dfs.DataNode:
1770,blk_1013052923959749604,081110,212142,19,INFO,dfs.DataNode:
1771,blk_5616090514329226263,081110,212154,19,INFO,dfs.DataNode:
1772,blk_5031810651735641335,081110,212209,19,INFO,dfs.DataNode:
1773,blk_5917639993834019319,081110,212210,19,INFO,dfs.DataNode:
1774,blk_-8998241987409692042,081110,212211,19,INFO,dfs.DataNode:
1775,blk_-6707943627110094993,081110,212218,19,INFO,dfs.DataNode:
1776,blk_-1053894180045313982,081110,212226,19,INFO,dfs.DataNode:
1777,blk_6408568374515378328,081110,212230,19,INFO,dfs.DataNode:
1778,blk_5920744489627925866,081110,212253,19,INFO,dfs.DataNode:
1779,blk_-889505165604286160,081110,212253,19,INFO,dfs.DataNode:
1780,blk_7140191580061461005,081110,212310,19,INFO,dfs.DataNode:
1781,blk_-8591109317662642320,081110,212334,19,INFO,dfs.DataNode:
1782,blk_-8690962675417866127,081110,212335,19,INFO,dfs.DataNode:
1783,blk_-29452187152940901,081110,212335,19,INFO,dfs.DataNode:
1784,blk_-6518615607652348595,081110,212336,19,INFO,dfs.DataNode:
1785,blk_-1794813142039303011,081110,212337,19,INFO,dfs.DataNode:
1786,blk_2085377441555435851,081110,212337,19,INFO,dfs.DataNode:
1787,blk_-4008020486042973000,081110,212354,18,INFO,dfs.DataNode:
1788,blk_-8496136673638942721,081110,212354,19,INFO,dfs.DataNode:
1789,blk_-8430971417644208276,081110,212403,19,INFO,dfs.DataNode:
1790,blk_-2526833798441848968,081110,212441,19,INFO,dfs.DataNode:
1791,blk_-2610256770731596149,081110,212442,19,INFO,dfs.DataNode:
1792,blk_-6836377952319775628,081110,212442,19,INFO,dfs.DataNode:
1793,blk_7507915719221132002,081110,212443,19,INFO,dfs.DataNode:
1794,blk_-8700726337104276450,081110,212521,19,INFO,dfs.DataNode:
1795,blk_1802024797475971859,081110,212524,19,INFO,dfs.DataNode:
1796,blk_-7048605312692097157,081110,212702,19,INFO,dfs.DataNode:
1797,blk_5122228669348706306,081110,212719,19,INFO,dfs.DataNode:
1798,blk_2443231155257961181,081110,212721,19,INFO,dfs.DataNode:
1799,blk_3699529877055547849,081110,212737,19,INFO,dfs.DataNode:
1800,blk_5061163845920480126,081110,212919,19,INFO,dfs.DataNode:
1801,blk_2896782034597806562,081110,213110,18,INFO,dfs.DataNode:
1802,blk_-3932396129818347320,081110,213700,19,INFO,dfs.DataNode:
1803,blk_7409930106303228094,081110,213701,19,INFO,dfs.DataNode:
1804,blk_6849769618571041219,081110,213751,19,INFO,dfs.DataNode:
1805,blk_-1598936469494440196,081110,213758,19,INFO,dfs.DataNode:
1806,blk_-878226404201600469,081110,213859,19,INFO,dfs.DataNode:
1807,blk_9125811960799044517,081110,213910,19,INFO,dfs.DataNode:
1808,blk_2106560476982252490,081110,213925,19,INFO,dfs.DataNode:
1809,blk_-4686963048970208655,081110,213931,19,INFO,dfs.DataNode:
1810,blk_1329247118075131820,081110,213934,19,INFO,dfs.DataNode:
1811,blk_-1058736250385103570,081110,214043,19,INFO,dfs.DataNode:
1812,blk_2985612137550569836,081110,214107,19,INFO,dfs.DataNode:
1813,blk_5404680305661784295,081110,214506,19,INFO,dfs.DataNode:
1814,blk_-2440514303546178666,081110,214644,19,INFO,dfs.DataNode:
1815,blk_5063292277086249043,081110,214650,19,INFO,dfs.DataNode:
1816,blk_7967079749666190462,081110,214733,19,INFO,dfs.DataNode:
1817,blk_-3881237209662032029,081110,214750,19,INFO,dfs.DataNode:
1818,blk_8903135874045905030,081110,214824,19,INFO,dfs.DataNode:
1819,blk_7594704746556807673,081110,214916,19,INFO,dfs.DataNode:
1820,blk_-7730314266621277657,081110,215110,19,INFO,dfs.DataNode:
1821,blk_7326176602695982563,081110,215313,19,INFO,dfs.DataNode:
1822,blk_-475930915296484234,081110,215602,19,INFO,dfs.DataNode:
1823,blk_-5638766481773788134,081110,215806,19,INFO,dfs.DataNode:
1824,blk_-3782569120714539446,081110,215955,18,INFO,dfs.DataNode:
1825,blk_-391451948830148835,081110,220006,18,INFO,dfs.DataNode:
1826,blk_-2012154052725261337,081110,220044,19,INFO,dfs.DataNode:
1827,blk_-314845179101849450,081110,220056,19,INFO,dfs.DataNode:
1828,blk_-3139770782211095416,081110,220134,19,INFO,dfs.DataNode:
1829,blk_1651048940955539178,081110,220147,18,INFO,dfs.DataNode:
1830,blk_2966639457957050889,081110,220157,19,INFO,dfs.DataNode:
1831,blk_4187081574847375925,081110,220206,19,INFO,dfs.DataNode:
1832,blk_4129044506104250129,081110,220210,19,INFO,dfs.DataNode:
1833,blk_1807590704971347594,081110,220211,19,INFO,dfs.DataNode:
1834,blk_-112721580735521816,081110,220222,19,INFO,dfs.DataNode:
1835,blk_6316591294441432647,081110,220236,19,INFO,dfs.DataNode:
1836,blk_2840381344531092349,081110,220701,19,INFO,dfs.DataNode:
1837,blk_2840381344531092349,081110,220705,19,INFO,dfs.DataNode:
1838,blk_2840381344531092349,081110,220708,19,INFO,dfs.DataNode:
1839,blk_5351989758085444015,081110,220708,19,INFO,dfs.DataNode:
1840,blk_2840381344531092349,081110,220711,19,INFO,dfs.DataNode:
1841,blk_5351989758085444015,081110,220714,19,INFO,dfs.DataNode:
1842,blk_5351989758085444015,081110,220714,19,INFO,dfs.DataNode:
1843,blk_5351989758085444015,081110,220717,19,INFO,dfs.DataNode:
